Date,Open,High,Low,Close,Volume,Open Interest
2023-01-02T09:15:00+0530,2550,2562.95,2548.2,2555,241411,0
2023-01-02T09:30:00+0530,2554.8,2567.6,2554,2563,174245,0
2023-01-02T09:45:00+0530,2563.25,2567,2561,2562.5,67993,0
2023-01-02T10:00:00+0530,2562.5,2565,2562,2562.05,46742,0
2023-01-02T10:15:00+0530,2562.1,2562.1,2558.1,2560,57559,0
2023-01-02T10:30:00+0530,2560,2567,2559.5,2566.7,93114,0
2023-01-02T10:45:00+0530,2566.6,2569.25,2564.9,2566.15,101349,0
2023-01-02T11:00:00+0530,2566,2569.9,2563.1,2563.8,89202,0
2023-01-02T11:15:00+0530,2563.75,2564.5,2559.25,2561.65,82966,0
2023-01-02T11:30:00+0530,2561.45,2562.15,2557,2562,90254,0
2023-01-02T11:45:00+0530,2561.5,2562,2559.9,2561.35,52400,0
2023-01-02T12:00:00+0530,2561.35,2563.9,2560.45,2563.05,50257,0
2023-01-02T12:15:00+0530,2563.05,2565,2559.95,2562,58237,0
2023-01-02T12:30:00+0530,2562.2,2565.4,2561.35,2564.1,42558,0
2023-01-02T12:45:00+0530,2564,2565,2561,2563.3,53554,0
2023-01-02T13:00:00+0530,2562.95,2565,2561.85,2564.1,44809,0
2023-01-02T13:15:00+0530,2564.1,2569.9,2563.95,2566,95605,0
2023-01-02T13:30:00+0530,2565.65,2567.7,2562.15,2563.85,44249,0
2023-01-02T13:45:00+0530,2563.85,2567.4,2562.05,2562.25,104539,0
2023-01-02T14:00:00+0530,2562.25,2565.9,2562.05,2562.5,41852,0
2023-01-02T14:15:00+0530,2562.5,2563.25,2555,2560.3,138553,0
2023-01-02T14:30:00+0530,2560.25,2561.8,2558.05,2561,55765,0
2023-01-02T14:45:00+0530,2560.55,2572.4,2560,2570.65,178980,0
2023-01-02T15:00:00+0530,2570.65,2577.4,2570.65,2576.15,224198,0
2023-01-02T15:15:00+0530,2575.2,2579,2575.05,2577.9,203087,0
2023-01-03T09:15:00+0530,2565.05,2568.95,2556.1,2557.75,286469,0
2023-01-03T09:30:00+0530,2557.8,2563.5,2557.1,2562,178670,0
2023-01-03T09:45:00+0530,2562,2568.95,2561.05,2568.95,153261,0
2023-01-03T10:00:00+0530,2569.3,2573,2566.9,2570.2,193722,0
2023-01-03T10:15:00+0530,2570.2,2570.2,2564,2564,92030,0
2023-01-03T10:30:00+0530,2564,2569.5,2563.05,2565.95,123838,0
2023-01-03T10:45:00+0530,2565.95,2571.5,2564.5,2569.7,62097,0
2023-01-03T11:00:00+0530,2569,2571.6,2566,2567.2,96203,0
2023-01-03T11:15:00+0530,2567.2,2569,2560.05,2564.3,110835,0
2023-01-03T11:30:00+0530,2564.3,2565.7,2558.4,2562.15,99686,0
2023-01-03T11:45:00+0530,2561.5,2563.75,2554.95,2558.2,152724,0
2023-01-03T12:00:00+0530,2557.15,2559.8,2553.2,2553.2,112852,0
2023-01-03T12:15:00+0530,2553.15,2553.45,2547.95,2550.65,163683,0
2023-01-03T12:30:00+0530,2551.6,2552.55,2549,2551.05,96261,0
2023-01-03T12:45:00+0530,2551.2,2552.55,2548.15,2551.9,67258,0
2023-01-03T13:00:00+0530,2551.85,2552.9,2549,2551.6,116548,0
2023-01-03T13:15:00+0530,2551.6,2553.5,2549,2553.5,120718,0
2023-01-03T13:30:00+0530,2553.5,2556,2550.1,2553.35,121959,0
2023-01-03T13:45:00+0530,2553.65,2556,2551.4,2554.45,101411,0
2023-01-03T14:00:00+0530,2554.4,2554.95,2550.25,2550.35,99424,0
2023-01-03T14:15:00+0530,2550.8,2556,2550.3,2553.9,115494,0
2023-01-03T14:30:00+0530,2553.3,2558.8,2553.2,2557.2,177850,0
2023-01-03T14:45:00+0530,2557.35,2558.7,2553.25,2555.55,131772,0
2023-01-03T15:00:00+0530,2555.7,2560,2551.5,2557.85,257030,0
2023-01-03T15:15:00+0530,2558,2559.9,2555.25,2556,278019,0
2023-01-04T09:15:00+0530,2557,2561.05,2549,2554.65,314467,0
2023-01-04T09:30:00+0530,2554.65,2555.9,2536.2,2537.95,237314,0
2023-01-04T09:45:00+0530,2537.7,2537.7,2531,2533,216946,0
2023-01-04T10:00:00+0530,2533.05,2536.1,2530,2534,113539,0
2023-01-04T10:15:00+0530,2534,2538.95,2532.3,2536.3,66370,0
2023-01-04T10:30:00+0530,2536.3,2540.85,2535.8,2537.5,105091,0
2023-01-04T10:45:00+0530,2537.5,2540,2535,2539.65,85394,0
2023-01-04T11:00:00+0530,2539.55,2539.8,2535,2538.95,87132,0
2023-01-04T11:15:00+0530,2538.95,2542.05,2537.7,2542,145454,0
2023-01-04T11:30:00+0530,2542,2543,2538.1,2539.3,72278,0
2023-01-04T11:45:00+0530,2539.35,2539.4,2528.5,2531.9,166514,0
2023-01-04T12:00:00+0530,2531.75,2531.9,2522,2527,144653,0
2023-01-04T12:15:00+0530,2526.9,2528.45,2526,2528.15,69546,0
2023-01-04T12:30:00+0530,2528.15,2529,2523.85,2525.65,71876,0
2023-01-04T12:45:00+0530,2525.85,2529.15,2525,2525.2,95763,0
2023-01-04T13:00:00+0530,2525.2,2528.2,2525.05,2525.05,94082,0
2023-01-04T13:15:00+0530,2525.05,2526.05,2521.15,2524.75,128869,0
2023-01-04T13:30:00+0530,2524.65,2527,2522.5,2526.55,118202,0
2023-01-04T13:45:00+0530,2526.6,2532.25,2525.25,2529.1,298436,0
2023-01-04T14:00:00+0530,2529.1,2533,2529,2531.45,147028,0
2023-01-04T14:15:00+0530,2531.45,2531.7,2521.55,2523.9,149032,0
2023-01-04T14:30:00+0530,2523.35,2524.4,2520,2520,126355,0
2023-01-04T14:45:00+0530,2520.4,2521.95,2515,2520.4,277363,0
2023-01-04T15:00:00+0530,2520.4,2522.4,2518.05,2519.2,456098,0
2023-01-04T15:15:00+0530,2519.2,2519.7,2514.15,2517,460730,0
2023-01-05T09:15:00+0530,2523.5,2531.95,2516.1,2525.5,582623,0
2023-01-05T09:30:00+0530,2525.8,2534.4,2517.6,2517.6,339428,0
2023-01-05T09:45:00+0530,2517.85,2530.25,2515,2525.9,275298,0
2023-01-05T10:00:00+0530,2525.85,2532,2522,2531.1,191567,0
2023-01-05T10:15:00+0530,2532.9,2536,2526.15,2527.8,209042,0
2023-01-05T10:30:00+0530,2527.85,2528.5,2523,2525,130067,0
2023-01-05T10:45:00+0530,2524.45,2525.15,2520,2520.2,162238,0
2023-01-05T11:00:00+0530,2520.15,2523.45,2517.15,2521.45,141706,0
2023-01-05T11:15:00+0530,2521.35,2521.7,2516.55,2518,173605,0
2023-01-05T11:30:00+0530,2518.05,2521.5,2517.9,2521.05,147968,0
2023-01-05T11:45:00+0530,2521.45,2521.9,2512.35,2514.9,195124,0
2023-01-05T12:00:00+0530,2514.4,2520,2511.5,2515.55,159815,0
2023-01-05T12:15:00+0530,2515.55,2516.75,2510.15,2510.15,172836,0
2023-01-05T12:30:00+0530,2510.15,2516,2510,2510.35,167768,0
2023-01-05T12:45:00+0530,2510.35,2512.1,2506.6,2507,165637,0
2023-01-05T13:00:00+0530,2507,2512.85,2506.55,2510.05,154129,0
2023-01-05T13:15:00+0530,2510,2510.05,2504.2,2505.5,163336,0
2023-01-05T13:30:00+0530,2505.5,2508.5,2504.1,2507.5,156124,0
2023-01-05T13:45:00+0530,2507.55,2513.9,2507,2513.55,210984,0
2023-01-05T14:00:00+0530,2513.55,2515,2505,2505.05,254451,0
2023-01-05T14:15:00+0530,2505.05,2510.5,2504.05,2509.8,232978,0
2023-01-05T14:30:00+0530,2509.5,2511.8,2507.75,2510.1,289982,0
2023-01-05T14:45:00+0530,2510.05,2513.75,2507.5,2508.45,299004,0
2023-01-05T15:00:00+0530,2509,2513.75,2508.9,2511.25,790293,0
2023-01-05T15:15:00+0530,2511.25,2522,2511.25,2521.8,476431,0
2023-01-06T09:15:00+0530,2526.65,2544,2524,2536.1,337704,0
2023-01-06T09:30:00+0530,2536,2547.95,2534.1,2543,210987,0
2023-01-06T09:45:00+0530,2543.25,2543.95,2535.65,2535.65,108683,0
2023-01-06T10:00:00+0530,2535.7,2540.2,2534,2534.2,87418,0
2023-01-06T10:15:00+0530,2534.6,2535,2530.25,2532.2,81645,0
2023-01-06T10:30:00+0530,2532.2,2536.8,2532.2,2534.65,41017,0
2023-01-06T10:45:00+0530,2534.65,2540.9,2533,2539.05,79415,0
2023-01-06T11:00:00+0530,2539,2539.15,2531.1,2533.8,71873,0
2023-01-06T11:15:00+0530,2534.1,2541.4,2533.8,2536.65,65342,0
2023-01-06T11:30:00+0530,2536.9,2542.9,2536.55,2542.1,85085,0
2023-01-06T11:45:00+0530,2542.45,2545.85,2538.6,2543.15,142946,0
2023-01-06T12:00:00+0530,2543.15,2545.5,2538.3,2539.6,79761,0
2023-01-06T12:15:00+0530,2539.35,2543,2535.75,2536.1,71409,0
2023-01-06T12:30:00+0530,2537,2539.8,2531.5,2532.2,116707,0
2023-01-06T12:45:00+0530,2532.85,2532.85,2526.7,2530.35,111739,0
2023-01-06T13:00:00+0530,2530.65,2531.65,2525,2527.1,88546,0
2023-01-06T13:15:00+0530,2527.1,2529.55,2518.5,2519.5,126444,0
2023-01-06T13:30:00+0530,2519.5,2526.55,2518.4,2526.3,88640,0
2023-01-06T13:45:00+0530,2526.1,2531.6,2526.05,2528.1,71771,0
2023-01-06T14:00:00+0530,2529,2531.55,2523,2527.6,84990,0
2023-01-06T14:15:00+0530,2527.7,2534,2522.85,2531.15,93831,0
2023-01-06T14:30:00+0530,2531,2535,2528.95,2531,148757,0
2023-01-06T14:45:00+0530,2530.4,2541.25,2530.4,2539.15,171825,0
2023-01-06T15:00:00+0530,2539.85,2541.5,2534,2536.3,154049,0
2023-01-06T15:15:00+0530,2536,2540,2533.7,2537,197398,0
2023-01-09T09:15:00+0530,2545.3,2558.9,2543.35,2558.75,336840,0
2023-01-09T09:30:00+0530,2558.85,2565,2556.45,2563.85,264178,0
2023-01-09T09:45:00+0530,2563.85,2566,2558.7,2563.8,180310,0
2023-01-09T10:00:00+0530,2563.8,2569.8,2562.9,2568.2,166334,0
2023-01-09T10:15:00+0530,2568.3,2575,2568.2,2571.15,195732,0
2023-01-09T10:30:00+0530,2571.15,2575,2570.5,2572.35,95570,0
2023-01-09T10:45:00+0530,2572.35,2579,2571.95,2578.9,133373,0
2023-01-09T11:00:00+0530,2578.9,2591,2578.1,2591,240919,0
2023-01-09T11:15:00+0530,2591.15,2594.5,2587.5,2593.9,143532,0
2023-01-09T11:30:00+0530,2594,2595,2589.4,2593.65,131875,0
2023-01-09T11:45:00+0530,2593.65,2596.4,2590.85,2593.7,152948,0
2023-01-09T12:00:00+0530,2593.75,2597.5,2590.75,2594.55,152970,0
2023-01-09T12:15:00+0530,2594.55,2598,2585,2587.6,182187,0
2023-01-09T12:30:00+0530,2587.6,2590,2585.5,2589.9,136612,0
2023-01-09T12:45:00+0530,2589.9,2591.15,2587.4,2589.35,97074,0
2023-01-09T13:00:00+0530,2589.35,2592.9,2587.1,2588.4,131429,0
2023-01-09T13:15:00+0530,2588.35,2588.85,2582.85,2584.5,132693,0
2023-01-09T13:30:00+0530,2584.5,2586,2580.1,2580.1,116977,0
2023-01-09T13:45:00+0530,2580.1,2585,2574.15,2584.95,190270,0
2023-01-09T14:00:00+0530,2584.9,2587.5,2581.3,2585.15,147356,0
2023-01-09T14:15:00+0530,2585.1,2588.05,2584.05,2586.45,150567,0
2023-01-09T14:30:00+0530,2586.45,2589.95,2585.6,2589,139860,0
2023-01-09T14:45:00+0530,2589,2590.9,2582,2584.15,211732,0
2023-01-09T15:00:00+0530,2584.15,2598.55,2583.5,2598,527557,0
2023-01-09T15:15:00+0530,2598,2602,2593.3,2594,526744,0
2023-01-10T09:15:00+0530,2606,2606,2583.25,2585.3,289890,0
2023-01-10T09:30:00+0530,2585.2,2586.5,2580.1,2582.5,135273,0
2023-01-10T09:45:00+0530,2582.25,2585.1,2577.6,2580.3,109154,0
2023-01-10T10:00:00+0530,2579.8,2583.9,2575.4,2583.55,102449,0
2023-01-10T10:15:00+0530,2583.4,2589,2582,2583.95,114375,0
2023-01-10T10:30:00+0530,2583.9,2585,2578.45,2579.6,75692,0
2023-01-10T10:45:00+0530,2579,2582.5,2577.3,2581.5,50759,0
2023-01-10T11:00:00+0530,2581.45,2582.9,2580.15,2581.8,32769,0
2023-01-10T11:15:00+0530,2581.8,2582.05,2572.1,2572.8,130026,0
2023-01-10T11:30:00+0530,2572.8,2576.5,2570.1,2574.95,75457,0
2023-01-10T11:45:00+0530,2574.95,2578,2574.9,2577.6,48107,0
2023-01-10T12:00:00+0530,2577.8,2580.85,2577.65,2578.7,96529,0
2023-01-10T12:15:00+0530,2578.5,2578.7,2573.35,2576.1,57880,0
2023-01-10T12:30:00+0530,2576.5,2578.9,2567.1,2567.7,102877,0
2023-01-10T12:45:00+0530,2567,2568.55,2560.4,2561.4,151999,0
2023-01-10T13:00:00+0530,2561.15,2566,2560.7,2564.25,86980,0
2023-01-10T13:15:00+0530,2564.7,2567.5,2564.15,2567.15,75186,0
2023-01-10T13:30:00+0530,2567.15,2567.45,2557.35,2560.5,108127,0
2023-01-10T13:45:00+0530,2560.5,2564.6,2558,2563.15,100309,0
2023-01-10T14:00:00+0530,2563,2564.7,2560.7,2562.2,81230,0
2023-01-10T14:15:00+0530,2562.2,2563.2,2553.6,2554.1,127242,0
2023-01-10T14:30:00+0530,2554.7,2557.1,2550.05,2550.35,158985,0
2023-01-10T14:45:00+0530,2550.4,2557.8,2546,2555.05,188258,0
2023-01-10T15:00:00+0530,2555.6,2562.25,2552.6,2559.4,606957,0
2023-01-10T15:15:00+0530,2559.45,2562.75,2556.85,2561.95,516641,0
2023-01-11T09:15:00+0530,2552.5,2557.3,2537,2538.75,396858,0
2023-01-11T09:30:00+0530,2538.05,2543.85,2531,2534.6,326812,0
2023-01-11T09:45:00+0530,2534.6,2536,2528.95,2534.05,255701,0
2023-01-11T10:00:00+0530,2534.15,2545,2533.55,2544.95,264079,0
2023-01-11T10:15:00+0530,2544.5,2546,2540,2542.95,164276,0
2023-01-11T10:30:00+0530,2542.95,2543.8,2540,2540.85,205999,0
2023-01-11T10:45:00+0530,2540.3,2540.65,2531.1,2535.2,201760,0
2023-01-11T11:00:00+0530,2535.2,2538.6,2532.45,2538.35,111692,0
2023-01-11T11:15:00+0530,2538.35,2538.35,2536,2538.15,88270,0
2023-01-11T11:30:00+0530,2538.15,2540,2531.25,2532.85,159079,0
2023-01-11T11:45:00+0530,2532.5,2538,2532.1,2537,100576,0
2023-01-11T12:00:00+0530,2537,2541.95,2536.05,2538.6,126376,0
2023-01-11T12:15:00+0530,2538.6,2540.95,2537,2538.65,94933,0
2023-01-11T12:30:00+0530,2538.85,2539.65,2533.25,2534.55,108452,0
2023-01-11T12:45:00+0530,2534.65,2536,2528.85,2534.15,165824,0
2023-01-11T13:00:00+0530,2534.15,2536.75,2533.2,2535.55,120458,0
2023-01-11T13:15:00+0530,2535,2537.95,2534.2,2537.25,96312,0
2023-01-11T13:30:00+0530,2537.3,2539.4,2535.5,2535.65,94102,0
2023-01-11T13:45:00+0530,2535.6,2536.7,2531.95,2532.25,106604,0
2023-01-11T14:00:00+0530,2532.65,2535,2523,2523.7,203248,0
2023-01-11T14:15:00+0530,2523.35,2529.4,2521.25,2529.15,162302,0
2023-01-11T14:30:00+0530,2529.15,2531.9,2527.15,2529.55,135328,0
2023-01-11T14:45:00+0530,2530,2532.4,2525.7,2532.4,174548,0
2023-01-11T15:00:00+0530,2532.5,2532.5,2523.45,2523.7,776918,0
2023-01-11T15:15:00+0530,2523.75,2527.25,2522.15,2524.85,578238,0
2023-01-12T09:15:00+0530,2524.85,2532.5,2519.4,2527.9,603619,0
2023-01-12T09:30:00+0530,2527.5,2531.9,2517,2522.05,361795,0
2023-01-12T09:45:00+0530,2521.85,2523.75,2508.1,2510.3,279558,0
2023-01-12T10:00:00+0530,2510.45,2513.05,2495.55,2499.95,685437,0
2023-01-12T10:15:00+0530,2499.95,2500.05,2493.7,2498.35,265749,0
2023-01-12T10:30:00+0530,2499.25,2500,2495.55,2497.8,216483,0
2023-01-12T10:45:00+0530,2497.8,2498.35,2490.6,2494.95,341458,0
2023-01-12T11:00:00+0530,2495,2496.9,2480.1,2482.8,339797,0
2023-01-12T11:15:00+0530,2483,2484.5,2478.85,2482.7,365710,0
2023-01-12T11:30:00+0530,2482.7,2483.65,2476.75,2479.7,305214,0
2023-01-12T11:45:00+0530,2479.1,2482,2473.65,2473.65,179242,0
2023-01-12T12:00:00+0530,2474,2482.8,2473.35,2479.95,155236,0
2023-01-12T12:15:00+0530,2479.95,2483.7,2478.15,2478.8,190137,0
2023-01-12T12:30:00+0530,2478.75,2480.7,2476.9,2479.25,145751,0
2023-01-12T12:45:00+0530,2479.85,2481.15,2477.7,2478.35,152384,0
2023-01-12T13:00:00+0530,2479,2481.65,2477,2478.55,153753,0
2023-01-12T13:15:00+0530,2479,2480.45,2468.5,2470.25,781584,0
2023-01-12T13:30:00+0530,2470.7,2475.7,2466,2470.95,275747,0
2023-01-12T13:45:00+0530,2470.8,2471.8,2465.05,2470.5,236273,0
2023-01-12T14:00:00+0530,2471.25,2474,2467,2468.2,317622,0
2023-01-12T14:15:00+0530,2468.2,2474.65,2468.05,2471.5,198765,0
2023-01-12T14:30:00+0530,2471.9,2472.8,2466.7,2466.9,163987,0
2023-01-12T14:45:00+0530,2467.15,2472.5,2466,2469.3,201074,0
2023-01-12T15:00:00+0530,2469.3,2472.5,2469.1,2470.9,508631,0
2023-01-12T15:15:00+0530,2470.95,2477,2468,2475,672663,0
2023-01-13T09:15:00+0530,2458.4,2465.65,2451.2,2452.05,929445,0
2023-01-13T09:30:00+0530,2451.75,2457.7,2445.6,2446.95,696021,0
2023-01-13T09:45:00+0530,2447,2447.7,2439,2439.9,464297,0
2023-01-13T10:00:00+0530,2439.85,2443,2435,2439,548991,0
2023-01-13T10:15:00+0530,2439.5,2449.7,2439,2447.15,422568,0
2023-01-13T10:30:00+0530,2447.05,2453.5,2445.7,2451.55,280488,0
2023-01-13T10:45:00+0530,2451.5,2452,2444.3,2445.35,279953,0
2023-01-13T11:00:00+0530,2444.95,2450.85,2443.05,2449.95,270743,0
2023-01-13T11:15:00+0530,2449.95,2456.65,2448.8,2452.05,482350,0
2023-01-13T11:30:00+0530,2452,2454.85,2445.15,2446.5,355691,0
2023-01-13T11:45:00+0530,2446.3,2452.25,2441.05,2449.75,146912,0
2023-01-13T12:00:00+0530,2449.7,2452.85,2449.5,2451.1,495446,0
2023-01-13T12:15:00+0530,2451,2454.7,2449.5,2453.9,517765,0
2023-01-13T12:30:00+0530,2453.9,2454.7,2448.3,2450,243718,0
2023-01-13T12:45:00+0530,2450,2459.95,2449.9,2457.4,279053,0
2023-01-13T13:00:00+0530,2457.4,2463.1,2456.45,2463,263501,0
2023-01-13T13:15:00+0530,2463,2464.9,2459,2462.55,281505,0
2023-01-13T13:30:00+0530,2462.55,2469.45,2458.3,2467.65,235803,0
2023-01-13T13:45:00+0530,2468.25,2471.75,2464.5,2468.55,332095,0
2023-01-13T14:00:00+0530,2468.55,2472.75,2465,2467.6,478800,0
2023-01-13T14:15:00+0530,2467.6,2470,2463,2467,177761,0
2023-01-13T14:30:00+0530,2467.45,2467.5,2463.05,2466.5,165582,0
2023-01-13T14:45:00+0530,2466.5,2468.4,2461.2,2465.8,162364,0
2023-01-13T15:00:00+0530,2465.8,2471,2465,2467,433728,0
2023-01-13T15:15:00+0530,2466.9,2469,2465.1,2467.9,451188,0
2023-01-16T09:15:00+0530,2472.7,2479.65,2466.3,2472,270984,0
2023-01-16T09:30:00+0530,2471.95,2472.3,2462.3,2464.55,170868,0
2023-01-16T09:45:00+0530,2464.5,2464.7,2456.25,2463.25,145385,0
2023-01-16T10:00:00+0530,2463.15,2464.2,2458.5,2459,79152,0
2023-01-16T10:15:00+0530,2459,2464.5,2458.2,2461,80627,0
2023-01-16T10:30:00+0530,2461,2463.05,2458.7,2460.45,207659,0
2023-01-16T10:45:00+0530,2460,2461.5,2458.4,2460,100828,0
2023-01-16T11:00:00+0530,2460,2460,2454.3,2454.95,85294,0
2023-01-16T11:15:00+0530,2454.95,2458,2452.5,2457.5,73263,0
2023-01-16T11:30:00+0530,2457.5,2463.45,2456.5,2463.45,142046,0
2023-01-16T11:45:00+0530,2463.45,2463.9,2459.85,2460.4,76396,0
2023-01-16T12:00:00+0530,2460.05,2463.7,2460,2460.8,102626,0
2023-01-16T12:15:00+0530,2460.7,2462.1,2459.95,2460.35,201199,0
2023-01-16T12:30:00+0530,2460.25,2460.3,2455.1,2455.45,99173,0
2023-01-16T12:45:00+0530,2455.45,2455.5,2440,2450.25,2236771,0
2023-01-16T13:00:00+0530,2451,2453.5,2449.05,2452,188382,0
2023-01-16T13:15:00+0530,2452,2453.7,2449.5,2450,214390,0
2023-01-16T13:30:00+0530,2450,2454,2445.55,2446.4,176961,0
2023-01-16T13:45:00+0530,2446.1,2448.35,2441.15,2442.9,205889,0
2023-01-16T14:00:00+0530,2442.8,2446,2439.2,2443.7,131195,0
2023-01-16T14:15:00+0530,2443,2446.45,2440,2441.9,219703,0
2023-01-16T14:30:00+0530,2441.9,2444.85,2440,2443,110974,0
2023-01-16T14:45:00+0530,2442.5,2443.8,2436,2439.3,259343,0
2023-01-16T15:00:00+0530,2439.8,2447.75,2439.3,2444.9,324536,0
2023-01-16T15:15:00+0530,2445,2445.7,2441.75,2444,358427,0
2023-01-17T09:15:00+0530,2458,2461.9,2451.3,2455.25,513911,0
2023-01-17T09:30:00+0530,2455.25,2463.2,2455.25,2459.15,235103,0
2023-01-17T09:45:00+0530,2459.5,2466.1,2457.25,2465.4,441224,0
2023-01-17T10:00:00+0530,2465.3,2468.7,2462.25,2464.6,187889,0
2023-01-17T10:15:00+0530,2464.55,2468.4,2463.15,2466.5,173031,0
2023-01-17T10:30:00+0530,2466.45,2469.8,2465.45,2465.5,128693,0
2023-01-17T10:45:00+0530,2465.5,2467,2457.6,2460.65,169690,0
2023-01-17T11:00:00+0530,2460.7,2461.2,2455.1,2458.3,142436,0
2023-01-17T11:15:00+0530,2458.3,2464.4,2458.3,2464.2,165807,0
2023-01-17T11:30:00+0530,2464.35,2466.25,2463.15,2465.8,154085,0
2023-01-17T11:45:00+0530,2465.75,2469.75,2461.65,2469.5,145743,0
2023-01-17T12:00:00+0530,2469,2470.35,2465.85,2469.7,175503,0
2023-01-17T12:15:00+0530,2469.7,2472.8,2469.05,2470.5,231866,0
2023-01-17T12:30:00+0530,2470.5,2471,2465,2465.5,123838,0
2023-01-17T12:45:00+0530,2465.35,2470.5,2465,2467.2,116420,0
2023-01-17T13:00:00+0530,2467.2,2468.95,2463.4,2463.4,100209,0
2023-01-17T13:15:00+0530,2463.4,2467.6,2462.4,2464.4,101292,0
2023-01-17T13:30:00+0530,2464.4,2471.6,2464.4,2468.75,224513,0
2023-01-17T13:45:00+0530,2468.95,2472.1,2466,2467.9,121433,0
2023-01-17T14:00:00+0530,2467.9,2470,2465.1,2470,116994,0
2023-01-17T14:15:00+0530,2470,2471.35,2468,2468.75,133907,0
2023-01-17T14:30:00+0530,2468.7,2470.8,2468.1,2470.2,115138,0
2023-01-17T14:45:00+0530,2470.2,2475,2469.15,2471.9,137722,0
2023-01-17T15:00:00+0530,2472.2,2483,2472.2,2479,443339,0
2023-01-17T15:15:00+0530,2479,2480,2475.95,2478.4,335679,0
2023-01-18T09:15:00+0530,2473.5,2473.5,2460.55,2466.75,569053,0
2023-01-18T09:30:00+0530,2467.7,2469.75,2461.25,2463.55,263569,0
2023-01-18T09:45:00+0530,2463.75,2470.5,2463.45,2470.1,248973,0
2023-01-18T10:00:00+0530,2470.2,2475,2468.1,2471.15,429716,0
2023-01-18T10:15:00+0530,2471.15,2471.15,2466.95,2469.1,154933,0
2023-01-18T10:30:00+0530,2469.1,2473,2468.05,2472.4,261753,0
2023-01-18T10:45:00+0530,2472.4,2475.65,2471.55,2473.5,568823,0
2023-01-18T11:00:00+0530,2473.5,2478.35,2472.6,2478.35,219161,0
2023-01-18T11:15:00+0530,2478.25,2485.3,2478.15,2485,339945,0
2023-01-18T11:30:00+0530,2485.1,2489.85,2482.6,2489.3,197679,0
2023-01-18T11:45:00+0530,2489.25,2489.4,2483.5,2484,171086,0
2023-01-18T12:00:00+0530,2484.2,2487.4,2484,2485.6,287302,0
